content_id,source_url,title,text,chunk_index,question,expected_keywords
173,https://ko.wikipedia.org/wiki/%EC%9E%90%EC%97%B0%EC%96%B4_%EC%B2%98%EB%A6%AC,"자연어 처리 - 위키백과, 우리 모두의 백과사전","Inference》. The MIT Press.ISBN978-0-262-36997-8.
전철홍; 유선아 (2024년 2월).“과학교육 분야 자연어 처리 기법의 연구동향 분석”.《한국과학교육학회지》(한국과학교육학회)44(1): 39-55.
위키미디어 공용에자연어 처리관련 미디어 분류가 있습니다.
에너지 소비(그린 컴퓨팅)
솔리드 모델링
인쇄 회로 기판
전자 설계 자동화
초고밀도 집적 회로
하드웨어 가속
무선 센서 네트워크
사이버 물리 시스템
실시간 컴퓨팅
임베디드 시스템
장애 허용 시스템
컴퓨터 구조
계산 복잡도
네트워크 아키텍처
네트워크 성능 평가
네트워크 서비스
네트워크 스케줄러
네트워크 구성 요소
네트워크 프로토콜
소프트웨어 품질
도메인 특화 언어
소프트웨어 라이브러리
모델링 언어
소프트웨어 구성 관리
소프트웨어 저장소
소프트웨어 프레임워크
통합 개발 환경
프로그래밍 언어
프로그래밍 패러다임
오픈 소스 모델
요구사항 분석
소프트웨어 구축
소프트웨어 개발",47,전철홍에 대해 설명해주세요.,"전철홍,유선아,과학교육 분야 자연어 처리 기법의 연구동향 분석,한국과학교육학회지,한국과학교육학회"
174,https://ko.wikipedia.org/wiki/%EC%9E%90%EC%97%B0%EC%96%B4_%EC%B2%98%EB%A6%AC,"자연어 처리 - 위키백과, 우리 모두의 백과사전","언어
프로그래밍 패러다임
오픈 소스 모델
요구사항 분석
소프트웨어 구축
소프트웨어 개발
소프트웨어 개발 프로세스
소프트웨어 설계
소프트웨어 배포
소프트웨어 유지보수
소프트웨어 공학
프로그래밍 팀
계산 가능성 이론
계산 복잡도 이론
계산 모델확률적
오토마타 이론
알고리즘 설계
알고리즘 분석
알고리즘 효율성
확률적 알고리즘
해석학 (수학)
수학 소프트웨어
이론 컴퓨터 과학
데이터 마이닝
데이터베이스 관리 시스템
결정 지원 시스템
기업 정보 시스템
정보 저장 시스템
디지털 마케팅
디지털 도서관
멀티미디어 데이터베이스
문서 관리 시스템
소셜 정보 시스템
월드 와이드 웹
지리 정보 시스템
컴퓨팅 플랫폼
네트워크 보안
애플리케이션 보안
보안 서비스
침입 탐지 시스템
하드웨어 보안
모바일 컴퓨팅
소셜 컴퓨팅
유비쿼터스 컴퓨팅
인간-컴퓨터 상호 작용
인터랙션 디자인
컴퓨터 접근성
병렬 컴퓨팅
병행 컴퓨팅
분산 컴퓨팅
자동화된 계획 및 스케줄링
자연어 처리
컴퓨터 비전
분산 인공지능
탐색 방법론",48,"언어
프로그래밍 패러다임
오픈 소스 모델
요구사항 분석
소프트웨어 구축
소프트웨어 개발
소프트웨어 개발 프로세스
소프트웨어 설계
소프트웨어 배포
소프트웨어 유지보수
소프트웨어 공학
프로그래밍의 주요 특징은 무엇인가요?","언어
프로그래밍 패러다임
오픈 소스 모델
요구사항 분석
소프트웨어 구축
소프트웨어 개발
소프트웨어 개발 프로세스
소프트웨어 설계
소프트웨어 배포
소프트웨어 유지보수
소프트웨어 공학
프로그래밍,계산 가능성 이론
계산 복잡도 이론
계산 모델확률적
오토마타 이론
알고리즘 설계
알고리즘 분석
알고리즘 효율성
확률적 알고리즘
해석학,수학 소프트웨어
이론 컴퓨터 과학
데이터 마이닝
데이터베이스 관리 시스템
결정 지원 시스템
기업 정보 시스템
정보 저장 시스템
디지털 마케팅
디지털 도서관
멀티미디어 데이터베이스
문서 관리 시스템
소셜 정보 시스템
월드 와이드,지리 정보 시스템
컴퓨팅 플랫폼
네트워크 보안
애플리케이션 보안
보안 서비스
침입 탐지 시스템
하드웨어 보안
모바일 컴퓨팅
소셜 컴퓨팅
유비쿼터스 컴퓨팅
인간,컴퓨터 상호 작용
인터랙션 디자인
컴퓨터 접근성
병렬 컴퓨팅
병행 컴퓨팅
분산 컴퓨팅
자동화된 계획"
175,https://ko.wikipedia.org/wiki/%EC%9E%90%EC%97%B0%EC%96%B4_%EC%B2%98%EB%A6%AC,"자연어 처리 - 위키백과, 우리 모두의 백과사전","산 컴퓨팅
자동화된 계획 및 스케줄링
자연어 처리
컴퓨터 비전
분산 인공지능
탐색 방법론
인공지능 철학
다중 작업 학습
비지도 학습
솔리드 모델링
이미지 압축
컴퓨터 애니메이션
그래픽 처리 장치
계산사회과학
디지털 아트
워드 프로세서
양자 컴퓨팅
전자 상거래
전사적 소프트웨어
사이버 전쟁
비디오 게임
vte미분 가능 컴퓨팅일반미분 가능 프로그래밍귀납적 편향신경형태 컴퓨팅자동 미분정보 기하학통계 다양체패턴 인식리치 미적분학계산 학습 이론하드웨어IPU멤리스터SpiNNakerTPUVPU소프트웨어 라이브러리JAX케라스마인드스포어PyTorchScikit-learn텐서플로TheanoFlux.jl포털컴퓨터 프로그래밍기술
미분 가능 프로그래밍
귀납적 편향
신경형태 컴퓨팅
정보 기하학
통계 다양체
리치 미적분학
계산 학습 이론
SpiNNaker
마인드스포어
PyTorch
Scikit-learn
Theano
Flux.jl
포털컴퓨터 프로그래밍기술
컴퓨터 프로그래밍
예일 LUX",49,"컴퓨팅
자동화된 계획의 주요 특징은 무엇인가요?","컴퓨팅
자동화된 계획,스케줄링
자연어 처리
컴퓨터 비전
분산 인공지능
탐색 방법론
인공지능 철학
다중 작업 학습
비지도 학습
솔리드 모델링
이미지 압축
컴퓨터 애니메이션
그래픽 처리 장치
계산사회과학
디지털 아트
워드 프로세서
양자 컴퓨팅
전자 상거래
전사적 소프트웨어
사이버 전쟁
비디오 게임,미분 가능 컴퓨팅일반미분 가능 프로그래밍귀납적 편향신경형태 컴퓨팅자동 미분정보 기하학통계 다양체패턴 인식리치 미적분학계산 학습 이론하드웨어,멤리스터,소프트웨어 라이브러리"
176,https://ko.wikipedia.org/wiki/%EC%9E%90%EC%97%B0%EC%96%B4_%EC%B2%98%EB%A6%AC,"자연어 처리 - 위키백과, 우리 모두의 백과사전","ux.jl
포털컴퓨터 프로그래밍기술
컴퓨터 프로그래밍
예일 LUX",50,"자연어 처리 - 위키백과, 우리 모두의 백과사전에서 포털컴퓨터 프로그래밍기술
컴퓨터 프로그래밍
예일은 어떤 역할을 하나요?","포털컴퓨터 프로그래밍기술
컴퓨터 프로그래밍
예일"
177,https://ko.wikipedia.org/wiki/%EB%94%A5_%EB%9F%AC%EB%8B%9D,"딥 러닝 - 위키백과, 우리 모두의 백과사전","비지도 학습
온라인 기계 학습
준지도 학습
자기 지도 학습
규칙 기반 기계 학습
뉴로모픽 엔지니어링
양자 기계 학습
클러스터 분석
데이터 정제
AutoML
연관 규칙 학습
구조 기반 예측
온톨로지 학습
멀티모달 학습
결정 트리 학습법
앙상블 학습법배깅부스팅랜덤 포레스트
랜덤 포레스트
최근접 이웃 탐색
나이브 베이즈
로지스틱 회귀
상관 벡터 머신(RVM)
서포트 벡터 머신(SVM)
CURE 알고리즘
계층적 군집화
k-평균 알고리즘
퍼지 클러스터링
기댓값 최대화 알고리즘
DBSCAN
OPTICS
독립 성분 분석
선형 판별 분석
음수 미포함 행렬 분해
주성분 분석
그래프 모형베이즈 네트워크조건부 무작위장은닉 마르코프 모형
베이즈 네트워크
조건부 무작위장
은닉 마르코프 모형
잠재 디리클레 할당
무작위 표본 합의
k-최근접 이웃 알고리즘
국소 특이점 요인
고립 포레스트
순방향 신경망
순환 신경망LSTMGRU
볼츠만 머신제한된
생성적 적대 신경망
자기조직화 지도",0,"비지도 학습
온라인 기계 학습
준지도 학습
자기 지도 학습
규칙 기반 기계 학습
뉴로모픽 엔지니어링
양자 기계 학습
클러스터 분석
데이터 정제이란 무엇인가요?","비지도 학습
온라인 기계 학습
준지도 학습
자기 지도 학습
규칙 기반 기계 학습
뉴로모픽 엔지니어링
양자 기계 학습
클러스터 분석
데이터 정제,연관 규칙 학습
구조 기반 예측
온톨로지 학습
멀티모달 학습
결정 트리 학습법
앙상블 학습법배깅부스팅랜덤 포레스트
랜덤 포레스트
최근접 이웃 탐색
나이브 베이즈
로지스틱 회귀
상관 벡터 머신,서포트 벡터 머신,알고리즘
계층적 군집화,평균 알고리즘
퍼지 클러스터링
기댓값 최대화 알고리즘"
178,https://ko.wikipedia.org/wiki/%EB%94%A5_%EB%9F%AC%EB%8B%9D,"딥 러닝 - 위키백과, 우리 모두의 백과사전","향 신경망
순환 신경망LSTMGRU
볼츠만 머신제한된
생성적 적대 신경망
자기조직화 지도
합성곱 신경망U-NetLeNet알렉스넷딥드림
신경장신경 방사장물리정보 신경망
신경 방사장
물리정보 신경망
트랜스포머비전
스파이킹 신경망
멤트렌지스터
전기화학 RAM
다층 퍼셉트론
시간차 학습
액티브 러닝
크라우드소싱
휴먼인더루프
수신자 조작 특성
커널 메소드
편향-분산 트레이드오프
계산학습이론
경험적 위험 최소화
PAC 러닝
통계적 학습이론
NeurIPS
기계 학습 알고리즘 목록
기계 탈학습
유사도 학습
인공 일반 지능
지능형 에이전트
재귀적 자기 개선
계획 및 스케줄링
컴퓨터 비전
일반 게임 플레이
지식 표현 및 추론
자연어 처리
베이즈 네트워크
진화 알고리즘
하이브리드 인텔리전트 시스템
시스템 통합
오픈 소스 인공지능
AI 데이터 센터
생성형 인공지능예술오디오음악
의료정신 건강
소프트웨어 개발
쓰라린 교훈
친절한 AI
실존적 위험
불쾌한 골짜기
인간-AI 상호작용
인공지능 거품",1,"신경망
순환 신경망이란 무엇인가요?","신경망
순환 신경망,볼츠만 머신제한된
생성적 적대 신경망
자기조직화 지도
합성곱 신경망,알렉스넷딥드림
신경장신경 방사장물리정보 신경망
신경 방사장
물리정보 신경망
트랜스포머비전
스파이킹 신경망
멤트렌지스터
전기화학,다층 퍼셉트론
시간차 학습
액티브 러닝
크라우드소싱
휴먼인더루프
수신자 조작 특성
커널 메소드
편향,분산 트레이드오프
계산학습이론
경험적 위험 최소화"
179,https://ko.wikipedia.org/wiki/%EB%94%A5_%EB%9F%AC%EB%8B%9D,"딥 러닝 - 위키백과, 우리 모두의 백과사전","발
쓰라린 교훈
친절한 AI
실존적 위험
불쾌한 골짜기
인간-AI 상호작용
인공지능 거품
딥페이크 포르노그래피테일러 스위프트 딥페이크 포르노그래피 논란Grok 딥페이크 포르노그래피 논란
테일러 스위프트 딥페이크 포르노그래피 논란
Grok 딥페이크 포르노그래피 논란
구글 제미나이 이미지 생성 논란
거대 AI 실험 중단: 공개 서한
오픈AI의 샘 올트먼 해임 사건
AI 위험에 관한 성명
테이 (챗봇)
Théâtre D'opéra Spatial
보이스버스 NFT 표절 스캔들
심층 학습(深層學習) 또는딥 러닝(영어:deep structured learning, deep learning 또는 hierarchical learning)은 여러 '비선형 변환기법'의 조합을 통해 높은 수준의 추상화(abstractions, 다량의 데이터나 복잡한 자료들 속에서 핵심적인 내용 또는 기능을 요약하는 작업)를 시도하는기계 학습알고리즘의 집합으로 정의되며, 큰 틀에서 사람의 사고방식을컴퓨터에게 가르치는 기",2,"쓰라린 교훈
친절한에 대해 설명해주세요.","쓰라린 교훈
친절한,실존적 위험
불쾌한 골짜기
인간,상호작용
인공지능 거품
딥페이크 포르노그래피테일러 스위프트 딥페이크 포르노그래피 논란,딥페이크 포르노그래피 논란
테일러 스위프트 딥페이크 포르노그래피 논란,딥페이크 포르노그래피 논란
구글 제미나이 이미지 생성 논란
거대"
180,https://ko.wikipedia.org/wiki/%EB%94%A5_%EB%9F%AC%EB%8B%9D,"딥 러닝 - 위키백과, 우리 모두의 백과사전","는기계 학습알고리즘의 집합으로 정의되며, 큰 틀에서 사람의 사고방식을컴퓨터에게 가르치는 기계학습의 한 분야라고 이야기할 수 있다.
어떠한 데이터가 있을 때 이를 컴퓨터가 알아 들을 수 있는 형태(예를 들어 이미지의 경우는픽셀정보를열벡터로 표현하는 등)로 표현(representation)하고 이를 학습에 적용하기 위해 많은 연구(어떻게 하면 더 좋은 표현기법을 만들고 또 어떻게 이것들을 학습할 모델을 만들지에 대한)가 진행되고 있으며, 이러한 노력의 결과로 deep neural networks, convolutional deep neural networks, deep belief networks와 같은 다양한 딥 러닝 기법들이컴퓨터 비전,음성인식,자연어 처리, 음성/신호처리등 최첨단 분야에 적용되고 있다.
2012년스탠포드대학의앤드류 응과구글이 함께한 딥 러닝 프로젝트에서는 16,000개의컴퓨터 프로세서와 10억 개 이상의 neural networks 그리고 DNN(deep neura",3,"딥 러닝 - 위키백과, 우리 모두의 백과사전에서 는기계 학습알고리즘의 집합으로 정의되며은 어떤 역할을 하나요?","는기계 학습알고리즘의 집합으로 정의되며,틀에서 사람의 사고방식을컴퓨터에게 가르치는 기계학습의,분야라고 이야기할,어떠한 데이터가 있을,이를 컴퓨터가 알아 들을"
181,https://ko.wikipedia.org/wiki/%EB%94%A5_%EB%9F%AC%EB%8B%9D,"딥 러닝 - 위키백과, 우리 모두의 백과사전","프로세서와 10억 개 이상의 neural networks 그리고 DNN(deep neural networks)을 이용하여 유튜브에 업로드 되어 있는 천만 개 넘는 비디오 중 고양이 인식에 성공하였다.이 소프트웨어 프레임워크를 논문에서는 DistBelief로 언급하고 있다. 이뿐만 아니라마이크로소프트,페이스북등도 연구팀을 인수하거나 자체 개발팀을 운영하면서 인상적인 업적들을 만들어 내고 있다.

## 딥 러닝의 역사

MIT가 2013년을 빛낼 10대 혁신기술 중 하나로 선정하고 가트너(Gartner, Inc.)가 2014 세계 IT 시장 10대 주요 예측에 포함시키는 등 최근들어 딥 러닝에 대한 관심이 높아지고 있지만 사실 딥 러닝 구조는인공신경망(ANN, artificial neural networks)에 기반하여 설계된 개념으로 역사를 따지자면 최소 1980년 Kunihiko Fukushima에 의해 소개된 Neocognitron까지 거슬러 올라가야 한다.",4,"딥 러닝 - 위키백과, 우리 모두의 백과사전에서 프로세서와은 어떤 역할을 하나요?","프로세서와,이상의,그리고,이용하여 유튜브에 업로드 되어 있는 천만,넘는 비디오"
182,https://ko.wikipedia.org/wiki/%EB%94%A5_%EB%9F%AC%EB%8B%9D,"딥 러닝 - 위키백과, 우리 모두의 백과사전","iko Fukushima에 의해 소개된 Neocognitron까지 거슬러 올라가야 한다. 맥컬럭-월터 피츠는 1943년에 ANN의 가능성을 처음으로 주장했다. 1957년에 미국의 신경 생물학자인 프랑크 로젠블랫은 이 개념을 실증하는데 성공했고 퍼셉트론이라 불렀다. 그러나 당시 성능이 너무 후져서 묻혔다가, 힌튼이 역전파 알고리즘을 이용하여 1995년에 다시 ANN이 부활하게 되었다.
1989년에얀 르쿤과 그의 동료들은오류역전파 알고리즘(backpropagation algorithm)에 기반하여 우편물에 손으로 쓰여진 우편번호를 인식하는 deep neural networks를 소개했다. 알고리즘이 성공적으로 동작했음에도 불구하고, 신경망 학습에 소요되는 시간(10 개의 숫자를 인식하기 위해 학습하는 시간)이 거의 3일이 걸렸고 이것은 다른 분야에 일반적으로 적용되기에는 비현실적인 것으로 여겨졌다.",5,의해 소개된이란 무엇인가요?,"의해 소개된,까지 거슬러 올라가야 한다,맥컬럭,월터 피츠는,가능성을 처음으로 주장했다"
